date,ticker,name,p20,p60,rank20,rank60,train_cutoff20,train_cutoff60
2026-09-23,277810,레인보우로보틱스,0.012039232597555042,0.02205565237115078,158,91,2025-11-27,2025-10-28
2026-09-23,278470,에이피알,0.005968816656146982,-0.013310176461947966,178,234,2025-11-27,2025-10-28
2026-09-23,279570,케이뱅크,0.025011465617394438,0.013066800058298942,94,141,2025-11-27,2025-10-28
2026-09-23,280360,롯데웰푸드,0.0015793909515406845,-0.02072899985436794,207,260,2025-11-27,2025-10-28
2026-09-23,281740,레이크머티리얼즈,0.048963579022725766,0.06872468341887264,14,5,2025-11-27,2025-10-28
2026-09-23,281820,케이씨텍,-0.02893531458175729,-0.024183310355871117,288,271,2025-11-27,2025-10-28
2026-09-23,282330,BGF리테일,0.017540075371856152,-0.018618569911369048,139,252,2025-11-27,2025-10-28
2026-09-23,285130,SK케미칼,0.012035005777800933,0.012365374399236101,159,143,2025-11-27,2025-10-28
2026-09-23,290650,엘앤씨바이오,0.032200817095603455,-0.0030747554042995263,66,207,2025-11-27,2025-10-28
2026-09-23,293490,카카오게임즈,0.005658056909818805,0.01479524279664375,182,131,2025-11-27,2025-10-28
2026-09-23,294870,IPARK현대산업개발,0.02158828572472102,-0.01543911678373238,113,245,2025-11-27,2025-10-28
2026-09-23,295310,에이치브이엠,-0.05359551097254584,-0.060018386350486015,322,323,2025-11-27,2025-10-28
2026-09-23,298020,효성티앤씨,0.01633612347515417,0.020290159790002635,142,97,2025-11-27,2025-10-28
2026-09-23,298040,효성중공업,-0.015621095361833832,-0.018214213066821,262,250,2025-11-27,2025-10-28
2026-09-23,298380,에이비엘바이오,0.04416466066163723,0.031187482825905142,33,59,2025-11-27,2025-10-28
2026-09-23,307950,현대오토에버,0.027743462330252808,0.01663438069746452,86,121,2025-11-27,2025-10-28
2026-09-23,310210,보로노이,0.018647431386525595,0.01739947469908679,132,116,2025-11-27,2025-10-28
2026-09-23,316140,우리금융지주,0.015157063475377373,-0.023744507235642018,145,270,2025-11-27,2025-10-28
2026-09-23,319400,현대무벡스,0.006081860990627395,0.020888893711423388,177,95,2025-11-27,2025-10-28
2026-09-23,319660,피에스케이,-0.024864970071178535,-0.009498332610092978,279,221,2025-11-27,2025-10-28
2026-09-23,322000,HD현대에너지솔루션,0.0017432113138554596,-0.019918087559913186,206,256,2025-11-27,2025-10-28
2026-09-23,323280,태성,0.0030345201418979346,0.011895880034962631,198,145,2025-11-27,2025-10-28
2026-09-23,323410,카카오뱅크,0.04378245787260249,0.01907083527372268,34,107,2025-11-27,2025-10-28
2026-09-23,326030,SK바이오팜,0.05998875287085987,0.05224557905701801,2,24,2025-11-27,2025-10-28
2026-09-23,327260,RF머트리얼즈,-0.050940734507279324,-0.11698691348922977,318,341,2025-11-27,2025-10-28
2026-09-23,328130,루닛,-0.028193348799465275,0.011097166318754178,284,150,2025-11-27,2025-10-28
2026-09-23,329180,HD현대중공업,0.020469073417480405,0.01651141925520657,121,122,2025-11-27,2025-10-28
2026-09-23,336260,두산퓨얼셀,-0.0666549327560625,-0.026683278128612424,327,284,2025-11-27,2025-10-28
2026-09-23,347700,스피어,-0.10761282246087128,-0.12524433245162012,346,345,2025-11-27,2025-10-28
2026-09-23,347850,디앤디파마텍,0.002143959628664189,0.003671503455149063,202,185,2025-11-27,2025-10-28
2026-09-23,352820,하이브,0.04083321414930419,0.052482815813577915,38,23,2025-11-27,2025-10-28
2026-09-23,353200,대덕전자,-0.024095086768099266,-0.02154853677987008,276,261,2025-11-27,2025-10-28
2026-09-23,356860,티엘비,-0.0680527006662866,-0.07622147093543886,328,330,2025-11-27,2025-10-28
2026-09-23,357780,솔브레인,-0.014647314655865641,0.0033284280504125127,257,187,2025-11-27,2025-10-28
2026-09-23,358570,지아이이노베이션,0.0021149521036908665,0.01358849736465619,203,138,2025-11-27,2025-10-28
2026-09-23,361610,SK아이이테크놀로지,-0.02926948407196145,-0.014783485423773592,290,240,2025-11-27,2025-10-28
2026-09-23,373220,LG에너지솔루션,0.001555355964656467,0.004196044886252127,208,183,2025-11-27,2025-10-28
2026-09-23,375500,DL이앤씨,-0.0018648715195612885,-0.01402123679487707,221,239,2025-11-27,2025-10-28
2026-09-23,377300,카카오페이,0.017764211276455253,0.026077782272794853,138,73,2025-11-27,2025-10-28
2026-09-23,383220,F&F,0.023199421633048403,0.015671288319559013,102,125,2025-11-27,2025-10-28
2026-09-23,388210,씨엠티엑스,-0.050220510086438686,-0.04079818201218055,316,302,2025-11-27,2025-10-28
2026-09-23,402340,SK스퀘어,-0.01791110527200268,-0.010868855020577202,267,224,2025-11-27,2025-10-28
2026-09-23,403870,HPSP,-0.028498656227832892,-0.024301886274625574,286,272,2025-11-27,2025-10-28
2026-09-23,417200,LS머트리얼즈,-0.02909286056052578,-0.0015183934209040482,289,204,2025-11-27,2025-10-28
2026-09-23,420770,기가비스,-0.023231400827457047,-0.04872796769009709,274,306,2025-11-27,2025-10-28
2026-09-23,425420,티에프이,-0.012349778688030263,-0.04112913141346367,254,303,2025-11-27,2025-10-28
2026-09-23,437730,삼현,-0.09667819697739032,-0.07950302330742144,342,334,2025-11-27,2025-10-28
2026-09-23,440110,파두,-0.0711800751811201,-0.07650352846080585,331,331,2025-11-27,2025-10-28
2026-09-23,443060,HD현대마린솔루션,-0.002179011708976679,-0.02515507892481607,222,277,2025-11-27,2025-10-28
2026-09-23,445680,큐리옥스바이오시스템즈,0.016907890971507945,0.01800706775757634,141,111,2025-11-27,2025-10-28
2026-09-23,450080,에코프로머티,0.02378977678610212,0.05757890459775343,100,19,2025-11-27,2025-10-28
2026-09-23,454910,두산로보틱스,0.007831886803541561,-0.004850386148674265,172,213,2025-11-27,2025-10-28
2026-09-23,457190,이수스페셜티케미컬,0.02187337850083483,0.03364725019071616,112,51,2025-11-27,2025-10-28
2026-09-23,458870,씨어스,0.009776029032515333,0.040478466067315574,165,41,2025-11-27,2025-10-28
2026-09-23,466100,클로봇,0.013616590721419908,0.03164028334566689,151,55,2025-11-27,2025-10-28
2026-09-23,475150,SK이터닉스,-0.07631007539908072,-0.09191422965782176,335,336,2025-11-27,2025-10-28
2026-09-23,476060,온코닉테라퓨틱스,-0.028323884704480034,-0.07014970789937472,285,327,2025-11-27,2025-10-28
2026-09-23,476830,알지노믹스,0.04727717218058974,0.02523320886208155,22,78,2025-11-27,2025-10-28
2026-09-23,483650,달바글로벌,-0.0035382690138179543,-0.020710499839397375,229,259,2025-11-27,2025-10-28
2026-09-23,489790,한화비전,0.0009424534661656715,0.010772378536764486,211,151,2025-11-27,2025-10-28
2026-09-23,491000,리브스메드,0.020741745210376437,0.022141099741148165,117,89,2025-11-27,2025-10-28
2026-09-23,950160,코오롱티슈진,-0.05117565278422305,-0.05660160258735287,319,319,2025-11-27,2025-10-28
2026-09-23,950260,인제니아테라퓨틱스(Reg.S),-0.0822732646492345,-0.05497868970685692,338,317,2025-11-27,2025-10-28
